,surface_total_in_m2,rooms,price,NS
87554,109.0,4.0,430000.0,51
87914,224.0,4.0,2000000.0,51
88005,224.0,4.0,2000000.0,51
88038,200.0,4.0,540000.0,51
89232,175.0,4.0,440000.0,51
89272,126.0,4.0,220000.0,51
89872,143.0,4.0,450000.0,51
89874,143.0,4.0,450000.0,51
90868,190.0,4.0,690000.0,51
91523,140.0,4.0,665000.0,51
91779,118.0,4.0,480000.0,51
91780,120.0,4.0,414475.0,51
92128,108.0,4.0,265000.0,51
92247,250.0,4.0,680000.0,51
92271,163.0,4.0,539000.0,51
92314,76.0,4.0,216900.0,51
92699,278.0,4.0,1060000.0,51
93089,95.0,4.0,330000.0,51
93203,150.0,4.0,585000.0,51
93210,112.0,4.0,297000.0,51
93365,134.0,4.0,450000.0,51
93494,110.0,4.0,470000.0,51
93504,172.0,4.0,480000.0,51
93686,101.0,4.0,664000.0,51
94156,88.0,4.0,265000.0,51
94447,178.0,4.0,485000.0,51
95424,120.0,4.0,420000.0,51
95451,213.0,4.0,1450000.0,51
95471,210.0,4.0,435000.0,51
95558,120.0,4.0,420000.0,51
96233,175.0,4.0,780000.0,51
97967,206.0,4.0,450000.0,51
98080,186.0,4.0,439000.0,51
98372,107.0,4.0,280000.0,51
98812,143.0,4.0,420000.0,51
98977,132.0,4.0,695000.0,51
99177,95.0,4.0,295000.0,51
99285,94.0,4.0,290000.0,51
99321,86.0,4.0,299000.0,51
99391,120.0,4.0,420000.0,51
99732,98.0,4.0,335000.0,51
99778,110.0,4.0,330000.0,51
100143,96.0,4.0,335000.0,51
100422,161.0,4.0,490000.0,51
100733,137.0,4.0,870000.0,51
101108,142.0,4.0,585000.0,51
101363,280.0,4.0,950000.0,51
101564,171.0,4.0,1050000.0,51
101565,125.0,4.0,680000.0,51
101619,172.0,4.0,480000.0,51
101894,146.0,4.0,500000.0,51
102323,277.0,4.0,1060000.0,51
102335,182.0,4.0,490000.0,51
103420,81.0,4.0,265000.0,51
103647,100.0,4.0,349000.0,51
103678,113.0,4.0,339000.0,51
120117,150.0,4.0,270000.0,51
120203,137.0,4.0,890000.0,51
120275,104.0,4.0,330000.0,51
120303,84.0,4.0,290000.0,51
120368,186.0,4.0,820000.0,51
120418,141.0,4.0,395000.0,51
121214,110.0,4.0,329000.0,51
121383,87.0,4.0,236000.0,51
121393,200.0,4.0,520000.0,51
121633,110.0,4.0,290000.0,51
122592,340.0,4.0,1050000.0,51
122693,180.0,4.0,330000.0,51
122831,184.0,4.0,530000.0,51
123227,110.0,4.0,399000.0,51
123253,75.0,4.0,220000.0,51
123589,341.0,4.0,499000.0,51
125031,164.0,4.0,580000.0,51
125034,165.0,4.0,530000.0,51
125560,141.0,4.0,440000.0,51
125703,175.0,4.0,660000.0,51
125805,213.0,4.0,550000.0,51
126293,248.0,4.0,1059000.0,51
126347,127.0,4.0,460000.0,51
126932,143.0,4.0,482000.0,51
127535,99.0,4.0,315000.0,51
127685,225.0,4.0,1890000.0,51
127961,310.0,4.0,560000.0,51
128010,181.0,4.0,865000.0,51
128067,129.0,4.0,325000.0,51
128069,166.0,4.0,480000.0,51
128658,73.0,4.0,225000.0,51
129244,140.0,4.0,350000.0,51
129603,83.0,4.0,275000.0,51
130204,128.0,4.0,380000.0,51
130238,120.0,4.0,380000.0,51
131000,84.0,4.0,250000.0,51
131605,75.0,4.0,280000.0,51
132060,124.0,4.0,480000.0,51
132093,74.0,4.0,225000.0,51
132104,95.0,4.0,330000.0,51
132401,90.0,4.0,350000.0,51
132516,115.0,4.0,309500.0,51
132623,112.0,4.0,345000.0,51
133582,170.0,4.0,419900.0,51
133638,91.0,4.0,290000.0,51
133652,110.0,4.0,570000.0,51
134073,121.0,4.0,315000.0,51
134580,183.0,4.0,485000.0,51
134894,225.0,4.0,1890000.0,51
135147,158.0,4.0,485000.0,51
135439,154.0,4.0,270000.0,51
135764,111.0,4.0,280000.0,51
135780,146.0,4.0,535000.0,51
136770,175.0,4.0,930000.0,51
136834,99.0,4.0,320000.0,51
136849,88.0,4.0,330000.0,51
136990,88.0,4.0,328000.0,51
137514,208.0,4.0,795000.0,51
137690,186.0,4.0,630000.0,51
137999,126.0,4.0,350000.0,51
138202,128.0,4.0,380000.0,51
139037,96.0,4.0,390000.0,51
139114,85.0,4.0,239000.0,51
139445,110.0,4.0,360000.0,51
139473,238.0,4.0,740000.0,51
139617,109.0,4.0,269000.0,51
139657,91.0,4.0,320000.0,51
139752,410.0,4.0,1800000.0,51
140113,155.0,4.0,399000.0,51
140114,184.0,4.0,835000.0,51
140133,147.0,4.0,650000.0,51
140135,133.0,4.0,370000.0,51
140157,151.0,4.0,349000.0,51
140176,145.0,4.0,450000.0,51
140182,135.0,4.0,595000.0,51
140189,175.0,4.0,380000.0,51
140255,156.0,4.0,650000.0,51
140496,380.0,4.0,1600000.0,51
140504,79.0,4.0,235000.0,51
140552,165.0,4.0,380000.0,51
140682,120.0,4.0,290000.0,51
140761,128.0,4.0,380000.0,51
141117,93.0,4.0,278000.0,51
141207,180.0,4.0,510000.0,51
141917,74.0,4.0,249000.0,51
142138,202.0,4.0,695000.0,51
142144,211.0,4.0,620000.0,51
142370,230.0,4.0,660000.0,51
142458,180.0,4.0,650000.0,51
142651,300.0,4.0,750000.0,51
142681,271.0,4.0,395000.0,51
143352,210.0,4.0,1050000.0,51
143507,196.0,4.0,550000.0,51
143508,87.0,4.0,257000.0,51
143567,102.0,4.0,340000.0,51
143723,200.0,4.0,830000.0,51
143732,131.0,4.0,365000.0,51
143735,220.0,4.0,590000.0,51
143846,305.0,4.0,950000.0,51
143892,109.0,4.0,379750.0,51
143980,160.0,4.0,340000.0,51
144920,115.0,4.0,335000.0,51
144954,166.0,4.0,490000.0,51
145113,94.0,4.0,279000.0,51
145261,70.0,4.0,220000.0,51
145792,165.0,4.0,790000.0,51
145857,300.0,4.0,750000.0,51
145865,186.0,4.0,429000.0,51
146019,500.0,4.0,2100000.0,51
146105,120.0,4.0,420000.0,51
146109,128.0,4.0,380000.0,51
146116,165.0,4.0,690000.0,51
146183,95.0,4.0,219000.0,51
146403,92.0,4.0,265000.0,51
146474,158.0,4.0,450000.0,51
146570,99.0,4.0,359000.0,51
147026,108.0,4.0,335000.0,51
147116,174.0,4.0,520000.0,51
147316,69.0,4.0,300000.0,51
147391,215.0,4.0,620000.0,51
147580,76.0,4.0,210000.0,51
147985,178.0,4.0,690000.0,51
148250,120.0,4.0,420000.0,51
148354,202.0,4.0,960000.0,51
149287,257.0,4.0,1221971.0,51
149419,130.0,4.0,485000.0,51
149570,205.0,4.0,620000.0,51
149632,131.0,4.0,445000.0,51
150340,135.0,4.0,500000.0,51
150512,143.0,4.0,379000.0,51
150736,325.0,4.0,1250000.0,51
150774,163.0,4.0,519000.0,51
150957,145.0,4.0,350000.0,51
151276,96.0,4.0,299000.0,51
151705,70.0,4.0,220000.0,51
152036,125.0,4.0,370000.0,51
152230,137.0,4.0,880000.0,51
152249,120.0,4.0,445000.0,51
152642,114.0,4.0,580000.0,51
152669,350.0,4.0,1050000.0,51
152742,86.0,4.0,279000.0,51
153781,158.0,4.0,510000.0,51
153828,280.0,4.0,945000.0,51
153858,81.0,4.0,250000.0,51
153932,132.0,4.0,360000.0,51
155113,166.0,4.0,495000.0,51
155114,166.0,4.0,495000.0,51
158954,94.0,4.0,247000.0,51
160227,120.0,4.0,380000.0,51
160688,72.0,4.0,198000.0,51
161552,100.0,4.0,330000.0,51
162082,169.0,4.0,320000.0,51
162097,155.0,4.0,349000.0,51
162449,124.0,4.0,315000.0,51
162569,121.0,4.0,345000.0,51
163474,185.0,4.0,690000.0,51
163483,213.0,4.0,695000.0,51
163635,162.0,4.0,490000.0,51
163974,85.0,4.0,260000.0,51
164000,85.0,4.0,260000.0,51
164168,81.0,4.0,250000.0,51
164313,180.0,4.0,518000.0,51
164448,85.0,4.0,260000.0,51
164453,98.0,4.0,240000.0,51
164562,135.0,4.0,339000.0,51
165088,123.0,4.0,430000.0,51
165308,138.0,4.0,490000.0,51
165940,108.0,4.0,285000.0,51
166082,300.0,4.0,770000.0,51
167137,200.0,4.0,440000.0,51
167144,88.0,4.0,285000.0,51
167210,198.0,4.0,490000.0,51
167242,163.0,4.0,515000.0,51
167879,186.0,4.0,510000.0,51
167990,90.0,4.0,340000.0,51
168031,164.0,4.0,520000.0,51
168135,75.0,4.0,250000.0,51
168214,143.0,4.0,569000.0,51
168261,106.0,4.0,379000.0,51
168274,154.0,4.0,720000.0,51
168454,225.0,4.0,1890000.0,51
168667,78.0,4.0,250000.0,51
168912,100.0,4.0,270000.0,51
169347,124.0,4.0,346000.0,51
169365,133.0,4.0,410000.0,51
169394,82.0,4.0,280000.0,51
169410,100.0,4.0,285000.0,51
169617,110.0,4.0,270000.0,51
169716,172.0,4.0,440000.0,51
170238,160.0,4.0,780000.0,51
170244,225.0,4.0,1750000.0,51
170438,96.0,4.0,239000.0,51
170746,186.0,4.0,439000.0,51
170753,84.0,4.0,262000.0,51
170755,111.0,4.0,385000.0,51
170811,66.0,4.0,260000.0,51
171003,103.0,4.0,530000.0,51
171070,225.0,4.0,1750000.0,51
171171,91.0,4.0,320000.0,51
171263,382.0,4.0,1505000.0,51
171267,328.0,4.0,1590000.0,51
171329,150.0,4.0,525000.0,51
172128,389.0,4.0,965000.0,51
172197,142.0,4.0,430000.0,51
172662,185.0,4.0,420000.0,51
172902,84.0,4.0,335000.0,51
173188,131.0,4.0,419000.0,51
173587,118.0,4.0,388000.0,51
173637,215.0,4.0,620000.0,51
173684,113.0,4.0,350000.0,51
173691,96.0,4.0,200000.0,51
174162,237.0,4.0,2500000.0,51
174279,10.0,4.0,210000.0,51
174292,10.0,4.0,198000.0,51
174340,10.0,4.0,210000.0,51
174349,75.0,4.0,235000.0,51
175909,115.0,4.0,350000.0,51
176004,181.0,4.0,525000.0,51
176702,123.0,4.0,420000.0,51
176703,103.0,4.0,295000.0,51
176708,118.0,4.0,410000.0,51
176767,114.0,4.0,580000.0,51
177247,197.0,4.0,930000.0,51
177555,580.0,4.0,2350000.0,51
177581,91.0,4.0,290000.0,51
177582,145.0,4.0,545000.0,51
178200,180.0,4.0,659000.0,51
178386,120.0,4.0,295000.0,51
178864,343.0,4.0,1610000.0,51
178865,333.0,4.0,1670000.0,51
178866,116.0,4.0,375000.0,51
178868,197.0,4.0,890000.0,51
178870,178.0,4.0,490000.0,51
178872,142.0,4.0,350000.0,51
178875,204.0,4.0,1260000.0,51
178878,81.0,4.0,245000.0,51
178886,117.0,4.0,470000.0,51
1422,232.0,5.0,445000.0,51
1425,232.0,5.0,445000.0,51
10662,188.0,5.0,395000.0,51
13148,493.0,5.0,870000.0,51
14896,373.0,5.0,780000.0,51
14897,236.0,5.0,590000.0,51
17213,349.0,5.0,1600000.0,51
18880,400.0,5.0,1900000.0,51
21439,210.0,5.0,815000.0,51
22265,146.0,5.0,395000.0,51
22671,198.0,5.0,750000.0,51
22675,227.0,5.0,849000.0,51
22816,197.0,5.0,750000.0,51
23090,423.0,5.0,1150000.0,51
23512,360.0,5.0,2790000.0,51
23587,363.0,5.0,2900000.0,51
23594,357.0,5.0,2840000.0,51
23595,357.0,5.0,2800000.0,51
23596,290.0,5.0,2400000.0,51
23602,300.0,5.0,1750000.0,51
23603,300.0,5.0,2000000.0,51
23668,350.0,5.0,2850000.0,51
23689,355.0,5.0,2850000.0,51
23776,360.0,5.0,2860000.0,51
24028,232.0,5.0,650000.0,51
24176,245.0,5.0,520000.0,51
25024,171.0,5.0,830000.0,51
26710,370.0,5.0,1650000.0,51
29046,331.0,5.0,2901244.0,51
30114,200.0,5.0,1200000.0,51
30449,175.0,5.0,520000.0,51
32939,117.0,5.0,315000.0,51
33343,239.0,5.0,643000.0,51
36033,200.0,5.0,1280000.0,51
36193,250.0,5.0,950000.0,51
37901,400.0,5.0,680000.0,51
40112,255.0,5.0,465000.0,51
40227,148.0,5.0,419000.0,51
40553,177.0,5.0,565000.0,51
41291,166.0,5.0,398000.0,51
42150,260.0,5.0,795000.0,51
42710,140.0,5.0,349000.0,51
43941,148.0,5.0,465000.0,51
44086,348.0,5.0,1500000.0,51
44773,380.0,5.0,1850000.0,51
47184,197.0,5.0,720000.0,51
47703,157.0,5.0,380000.0,51
47755,197.0,5.0,720000.0,51
47819,264.0,5.0,377000.0,51
47943,273.0,5.0,750000.0,51
48576,332.0,5.0,1470000.0,51
49098,200.0,5.0,1280000.0,51
49113,282.0,5.0,1400000.0,51
49779,295.0,5.0,1200000.0,51
50081,460.0,5.0,1400000.0,51
50279,403.0,5.0,750000.0,51
50281,403.0,5.0,750000.0,51
50301,430.0,5.0,2550000.0,51
50723,265.0,5.0,890000.0,51
51092,265.0,5.0,890000.0,51
51093,265.0,5.0,890000.0,51
52010,126.0,5.0,295000.0,51
53386,197.0,5.0,700000.0,51
53656,223.0,5.0,650000.0,51
53783,200.0,5.0,640000.0,51
53970,374.0,5.0,900000.0,51
54080,360.0,5.0,1500000.0,51
55187,400.0,5.0,1200000.0,51
55535,188.0,5.0,390000.0,51
55607,245.0,5.0,380000.0,51
56478,318.0,5.0,860000.0,51
57441,156.0,5.0,358000.0,51
58754,187.0,5.0,275000.0,51
59267,392.0,5.0,1750000.0,51
59456,265.0,5.0,1090000.0,51
59648,176.0,5.0,1000000.0,51
60158,235.0,5.0,1600000.0,51
60176,157.0,5.0,615000.0,51
60584,175.0,5.0,449000.0,51
63128,873.0,5.0,2500000.0,51
63132,330.0,5.0,890000.0,51
63885,170.0,5.0,400000.0,51
65729,340.0,5.0,875000.0,51
66038,197.0,5.0,1150000.0,51
66723,220.0,5.0,725000.0,51
68642,590.0,5.0,1100000.0,51
69164,227.0,5.0,840000.0,51
69531,93.0,5.0,290000.0,51
72804,230.0,5.0,850000.0,51
74099,350.0,5.0,730000.0,51
74708,158.0,5.0,525000.0,51
74753,178.0,5.0,630000.0,51
74766,400.0,5.0,880000.0,51
74767,161.0,5.0,480000.0,51
74863,260.0,5.0,850000.0,51
74866,630.0,5.0,860000.0,51
74882,490.0,5.0,1700000.0,51
74888,400.0,5.0,1200000.0,51
74890,316.0,5.0,690000.0,51
74927,750.0,5.0,2250000.0,51
74955,630.0,5.0,860000.0,51
75254,300.0,5.0,750000.0,51
76145,230.0,5.0,850000.0,51
76943,219.0,5.0,720000.0,51
80898,287.0,5.0,890000.0,51
83430,126.0,5.0,260000.0,51
83839,310.0,5.0,840000.0,51
84566,455.0,5.0,1650000.0,51
85124,121.0,5.0,380000.0,51
85429,287.0,5.0,420000.0,51
85527,175.0,5.0,440000.0,51
86448,430.0,5.0,1290000.0,51
88199,298.0,5.0,750000.0,51
88224,253.0,5.0,510000.0,51
88522,160.0,5.0,420000.0,51
89035,90.0,5.0,275000.0,51
89915,270.0,5.0,690000.0,51
90604,220.0,5.0,629999.0,51
91475,210.0,5.0,850000.0,51
93064,220.0,5.0,549000.0,51
93256,281.0,5.0,830000.0,51
93261,200.0,5.0,880000.0,51
93366,240.0,5.0,750000.0,51
93732,220.0,5.0,549000.0,51
93771,220.0,5.0,549000.0,51
93786,95.0,5.0,259000.0,51
96553,218.0,5.0,620000.0,51
97996,180.0,5.0,450000.0,51
100014,245.0,5.0,499000.0,51
100843,155.0,5.0,385000.0,51
103991,180.0,5.0,450000.0,51
122147,202.0,5.0,448000.0,51
123715,111.0,5.0,309000.0,51
125820,361.0,5.0,575000.0,51
126125,194.0,5.0,1180000.0,51
128223,270.0,5.0,930000.0,51
128713,430.0,5.0,2550000.0,51
128727,280.0,5.0,850000.0,51
128909,383.0,5.0,2200000.0,51
129134,200.0,5.0,460000.0,51
131104,367.0,5.0,788000.0,51
131179,95.0,5.0,259000.0,51
132313,383.0,5.0,2780000.0,51
134363,128.0,5.0,380000.0,51
134893,430.0,5.0,2550000.0,51
135399,278.0,5.0,475000.0,51
135741,230.0,5.0,745000.0,51
135744,311.0,5.0,720000.0,51
135880,155.0,5.0,460000.0,51
136232,170.0,5.0,450000.0,51
136968,150.0,5.0,390000.0,51
136971,500.0,5.0,899000.0,51
137735,271.0,5.0,395000.0,51
137952,205.0,5.0,660000.0,51
139433,230.0,5.0,850000.0,51
139534,144.0,5.0,365000.0,51
139742,410.0,5.0,1800000.0,51
140727,159.0,5.0,420000.0,51
141092,142.0,5.0,630000.0,51
141940,146.0,5.0,430000.0,51
142071,240.0,5.0,395000.0,51
142136,287.0,5.0,890000.0,51
142645,300.0,5.0,790000.0,51
143342,341.0,5.0,1800000.0,51
144874,290.0,5.0,1600000.0,51
145121,288.0,5.0,410000.0,51
145238,330.0,5.0,1200000.0,51
146056,165.0,5.0,400000.0,51
146550,263.0,5.0,845000.0,51
147202,220.0,5.0,549000.0,51
148664,332.0,5.0,1200000.0,51
151107,156.0,5.0,469000.0,51
151114,115.0,5.0,350000.0,51
151317,156.0,5.0,520000.0,51
152621,64.0,5.0,310000.0,51
152623,64.0,5.0,310000.0,51
152626,236.0,5.0,750000.0,51
161533,200.0,5.0,460001.0,51
161543,210.0,5.0,420000.0,51
161807,247.0,5.0,765000.0,51
162065,136.0,5.0,477000.0,51
162067,136.0,5.0,514000.0,51
162143,98.0,5.0,260000.0,51
163228,230.0,5.0,650000.0,51
163297,170.0,5.0,390000.0,51
163763,126.0,5.0,295000.0,51
164228,186.0,5.0,439000.0,51
164360,220.0,5.0,610000.0,51
164570,270.0,5.0,990000.0,51
165190,250.0,5.0,475000.0,51
165867,150.0,5.0,380000.0,51
165976,331.0,5.0,600000.0,51
166083,300.0,5.0,770000.0,51
167289,430.0,5.0,2550000.0,51
167645,300.0,5.0,1700000.0,51
169454,100.0,5.0,255000.0,51
169630,160.0,5.0,460000.0,51
170241,210.0,5.0,630000.0,51
170482,220.0,5.0,520000.0,51
171092,290.0,5.0,1500000.0,51
171120,380.0,5.0,3200000.0,51
171185,223.0,5.0,750000.0,51
171253,170.0,5.0,350000.0,51
171406,297.0,5.0,1360000.0,51
171576,225.0,5.0,435000.0,51
172326,187.0,5.0,759000.0,51
173190,350.0,5.0,735000.0,51
173308,200.0,5.0,780000.0,51
176405,340.0,5.0,820000.0,51
176700,143.0,5.0,420000.0,51
176720,220.0,5.0,395000.0,51
177240,220.0,5.0,780000.0,51
178743,280.0,5.0,850000.0,51
178747,166.0,5.0,490000.0,51
178869,142.0,5.0,350000.0,51
178874,340.0,5.0,890000.0,51
178876,390.0,5.0,1650000.0,51
178877,196.0,5.0,595000.0,51
178879,233.0,5.0,1250000.0,51
178881,187.0,5.0,630000.0,51
178892,460.0,5.0,1450000.0,51
178893,245.0,5.0,890000.0,51
178896,588.0,5.0,1800000.0,51
178899,311.0,5.0,1500000.0,51
178901,220.0,5.0,1450000.0,51
11916,380.0,6.0,870000.0,51
13362,193.0,6.0,560000.0,51
15232,436.0,6.0,1300000.0,51
22992,585.0,6.0,1400000.0,51
28902,304.0,6.0,585000.0,51
46171,375.0,6.0,735000.0,51
50041,402.0,6.0,797000.0,51
50368,360.0,6.0,575000.0,51
50566,413.0,6.0,880000.0,51
50863,374.0,6.0,698000.0,51
53760,330.0,6.0,800000.0,51
55198,550.0,6.0,1800000.0,51
55489,200.0,6.0,1200000.0,51
56425,666.0,6.0,1600000.0,51
56562,254.0,6.0,840000.0,51
57778,274.0,6.0,890000.0,51
58124,400.0,6.0,1100000.0,51
59629,183.0,6.0,465000.0,51
59712,530.0,6.0,980000.0,51
61905,242.0,6.0,620000.0,51
62439,350.0,6.0,690000.0,51
68366,110.0,6.0,255000.0,51
69714,250.0,6.0,930000.0,51
74754,364.0,6.0,1850000.0,51
74765,304.0,6.0,950000.0,51
75002,390.0,6.0,1250000.0,51
76514,700.0,6.0,820000.0,51
80603,318.0,6.0,950000.0,51
82425,350.0,6.0,770000.0,51
83897,312.0,6.0,1650000.0,51
85806,200.0,6.0,1200000.0,51
86520,430.0,6.0,1250000.0,51
86618,300.0,6.0,949000.0,51
86625,312.0,6.0,1560000.0,51
86627,300.0,6.0,899000.0,51
88219,231.0,6.0,690000.0,51
93305,152.0,6.0,1300000.0,51
96063,770.0,6.0,2400000.0,51
96993,259.0,6.0,700000.0,51
102417,344.0,6.0,820000.0,51
103437,245.0,6.0,850000.0,51
104176,306.0,6.0,949000.0,51
123813,324.0,6.0,1080000.0,51
125440,508.0,6.0,1500000.0,51
125456,436.0,6.0,1490000.0,51
126343,390.0,6.0,1850000.0,51
127004,287.0,6.0,650000.0,51
127943,300.0,6.0,740000.0,51
128139,297.0,6.0,735000.0,51
128748,400.0,6.0,890000.0,51
129219,262.0,6.0,480000.0,51
129417,268.0,6.0,695000.0,51
129543,350.0,6.0,735000.0,51
131234,340.0,6.0,680000.0,51
133302,287.0,6.0,680000.0,51
134932,300.0,6.0,1360000.0,51
135175,270.0,6.0,1300000.0,51
137607,353.0,6.0,1200000.0,51
139748,410.0,6.0,1800000.0,51
140206,230.0,6.0,580000.0,51
141165,230.0,6.0,645000.0,51
142478,430.0,6.0,2550000.0,51
142481,430.0,6.0,2550000.0,51
142655,602.0,6.0,860000.0,51
144883,380.0,6.0,2700000.0,51
148658,332.0,6.0,1200000.0,51
148663,340.0,6.0,820000.0,51
149370,127.0,6.0,399900.0,51
150952,361.0,6.0,575000.0,51
151651,321.0,6.0,710000.0,51
151724,152.0,6.0,485000.0,51
161852,288.0,6.0,650000.0,51
163417,230.0,6.0,450000.0,51
163454,221.0,6.0,1150000.0,51
165909,120.0,6.0,375000.0,51
165961,348.0,6.0,1500000.0,51
167442,208.0,6.0,460000.0,51
168447,290.0,6.0,1100000.0,51
169607,391.0,6.0,3200000.0,51
170463,175.0,6.0,1054500.0,51
171076,380.0,6.0,3200000.0,51
171084,290.0,6.0,1500000.0,51
172160,615.0,6.0,1100000.0,51
173375,23120.0,6.0,790000.0,51
174509,173.0,6.0,460000.0,51
174658,293.0,6.0,1250000.0,51
178873,340.0,6.0,890000.0,51
1727,674.0,7.0,990000.0,51
3892,960.0,7.0,1880000.0,51
21171,330.0,7.0,750000.0,51
22412,230.0,7.0,520000.0,51
24029,238.0,7.0,695000.0,51
39916,314.0,7.0,470000.0,51
52353,233.0,7.0,620000.0,51
62286,240.0,7.0,720000.0,51
66181,620.0,7.0,1300000.0,51
73602,700.0,7.0,1500000.0,51
74758,490.0,7.0,1700000.0,51
74761,330.0,7.0,890000.0,51
80575,650.0,7.0,1350000.0,51
85113,186.0,7.0,330000.0,51
85122,351.0,7.0,735000.0,51
86587,368.0,7.0,680000.0,51
95587,434.0,7.0,998000.0,51
101882,147.0,7.0,360000.0,51
103494,256.0,7.0,500000.0,51
123775,466.0,7.0,1450000.0,51
125518,251.0,7.0,580000.0,51
131725,173.0,7.0,650000.0,51
131845,281.0,7.0,720000.0,51
132129,674.0,7.0,950000.0,51
137615,300.0,7.0,1400000.0,51
139874,409.0,7.0,1050000.0,51
141410,650.0,7.0,2500000.0,51
142730,533.0,7.0,710000.0,51
147395,549.0,7.0,1250000.0,51
148659,340.0,7.0,820000.0,51
149424,297.0,7.0,1400000.0,51
165654,670.0,7.0,999000.0,51
169141,208.0,7.0,810000.0,51
171508,338.0,7.0,1150000.0,51
173842,400.0,7.0,1300000.0,51
176709,10000.0,7.0,1800000.0,51
21187,508.0,8.0,1500000.0,51
51433,557.0,8.0,1200000.0,51
85121,348.0,8.0,1500000.0,51
96061,455.0,8.0,620000.0,51
130125,300.0,8.0,1000000.0,51
133832,297.0,8.0,1360000.0,51
134086,410.0,8.0,550000.0,51
9252,55.0,1.0,89000.0,3
10783,21.0,1.0,45500.0,3
19294,23.0,1.0,45000.0,3
23997,115.0,1.0,125000.0,3
29548,69.0,1.0,85000.0,3
38610,30.0,1.0,635600.0,3
38982,30.0,1.0,37000.0,3
39036,30.0,1.0,638701.0,3
39060,30.0,1.0,658701.0,3
39148,30.0,1.0,526871.0,3
40525,44.0,1.0,94800.0,3
40527,38.0,1.0,84800.0,3
61249,23.0,1.0,44000.0,3
66692,29.0,1.0,53000.0,3
75674,34.0,1.0,68900.0,3
77191,40.0,1.0,77000.0,3
86926,34.0,1.0,68900.0,3
88684,42.0,1.0,67701.0,3
153713,34.0,1.0,69000.0,3
153760,31.0,1.0,55000.0,3
165725,34.0,1.0,63000.0,3
2317,52.0,2.0,60000.0,3
7875,55.0,2.0,70000.0,3
12128,42.0,2.0,55000.0,3
17989,56.0,2.0,1963111.0,3
33443,35.0,2.0,75000.0,3
34796,38.0,2.0,64000.0,3
38039,54.0,2.0,851800.0,3
39928,62.0,2.0,127900.0,3
40829,51.0,2.0,75000.0,3
56337,39.0,2.0,80000.0,3
56342,38.0,2.0,80000.0,3
56344,38.0,2.0,80000.0,3
60545,49.0,2.0,58000.0,3
61194,55.0,2.0,65000.0,3
66364,43.0,2.0,79000.0,3
86083,82.0,2.0,200000.0,3
88108,41.0,2.0,80000.0,3
88685,50.0,2.0,85906.0,3
88686,52.0,2.0,83720.0,3
88687,68.0,2.0,108846.0,3
101295,47.0,2.0,80000.0,3
101657,45.0,2.0,75000.0,3
120711,56.0,2.0,1651079.0,3
120713,50.0,2.0,1502986.0,3
126510,48.0,2.0,69000.0,3
126641,47.0,2.0,79000.0,3
129525,49.0,2.0,58000.0,3
137939,69.0,2.0,75000.0,3
137940,69.0,2.0,75000.0,3
146875,42.0,2.0,85000.0,3
151712,34.0,2.0,75000.0,3
160796,44.0,2.0,85000.0,3
162441,34.0,2.0,69900.0,3
165670,35.0,2.0,70000.0,3
167208,34.0,2.0,75000.0,3
169466,42.0,2.0,95000.0,3
169912,80.0,2.0,95000.0,3
170400,40.0,2.0,65000.0,3
171117,103.0,2.0,125000.0,3
171119,103.0,2.0,125000.0,3
173863,80.0,2.0,95000.0,3
176022,49.0,2.0,98000.0,3
178729,36.0,2.0,68000.0,3
179457,75.0,2.0,115000.0,3
2308,86.0,3.0,140000.0,3
2309,63.0,3.0,99000.0,3
2313,70.0,3.0,140000.0,3
9506,70.0,3.0,120000.0,3
32469,66.0,3.0,92000.0,3
40917,62.0,3.0,146000.0,3
42159,100.0,3.0,130000.0,3
44392,86.0,3.0,107000.0,3
44785,62.0,3.0,88000.0,3
60941,103.0,3.0,200000.0,3
60998,104.0,3.0,98000.0,3
66365,107.0,3.0,198000.0,3
68735,53.0,3.0,75000.0,3
69383,64.0,3.0,72000.0,3
69922,105.0,3.0,98000.0,3
75949,60.0,3.0,107000.0,3
83099,60.0,3.0,120000.0,3
87653,53.0,3.0,75000.0,3
88690,72.0,3.0,127298.0,3
101659,54.0,3.0,87000.0,3
101660,71.0,3.0,80000.0,3
120428,57.0,3.0,149000.0,3
121725,52.0,3.0,110000.0,3
125129,44.0,3.0,72000.0,3
131188,65.0,3.0,72000.0,3
131873,59.0,3.0,120000.0,3
133090,104.0,3.0,98000.0,3
136928,80.0,3.0,127000.0,3
140819,92.0,3.0,160000.0,3
144701,58.0,3.0,115000.0,3
152257,53.0,3.0,93000.0,3
154464,62.0,3.0,115000.0,3
154466,59.0,3.0,120000.0,3
161609,60.0,3.0,115000.0,3
165671,101.0,3.0,195000.0,3
167716,56.0,3.0,120000.0,3
173961,54.0,3.0,115000.0,3
11317,88.0,4.0,140000.0,3
18316,200.0,4.0,220000.0,3
21960,170.0,4.0,230000.0,3
24018,320.0,4.0,195000.0,3
32464,85.0,4.0,119000.0,3
34996,177.0,4.0,189000.0,3
35267,107.0,4.0,128000.0,3
36351,78.0,4.0,170000.0,3
43244,80.0,4.0,48000.0,3
45082,81.0,4.0,130000.0,3
47431,192.0,4.0,140000.0,3
60464,66.0,4.0,125000.0,3
72772,92.0,4.0,235000.0,3
98205,76.0,4.0,145000.0,3
98206,71.0,4.0,135000.0,3
100900,71.0,4.0,110000.0,3
120758,91.0,4.0,175000.0,3
152755,71.0,4.0,100000.0,3
